status_id,permalink,post_type,video_repost_sharetext,created_time,date,sponsored,video_meme,series,category,format,reposted,original,repost,repost_order,times_repost,days_bet_repost
1405630409737397_1710682775898824,https://www.facebook.com/1405630409737397_1710682775898824,video,Nos vamos ahoritita!!!,22/01/2017 16:00,22/01/2017,0,1,Video Memes,Citizenship & Politics,Square,0,1,0,,,
1405630409737397_1677827702517665,https://www.facebook.com/1405630409737397_1677827702517665,video,Not all hero's wear capes.,18/11/2016 7:00,18/11/2016,0,1,Video Memes,Latino Culture,Square,1,1,0,0,1,0
1405630409737397_1692732451027190,https://www.facebook.com/1405630409737397_1692732451027190,video,Not all hero's wear capes.,16/12/2016 20:00,16/12/2016,0,1,Video Memes,Latino Culture,Square,1,0,1,1,1,28
1405630409737397_1771827206451047,https://www.facebook.com/1405630409737397_1771827206451047,video,Not All Mamas Were Able To Celebrate Mother's Day.,18/05/2017 16:00,18/05/2017,0,0,NA,Family & Friends,Square,0,1,0,,,
1405630409737397_1775139399453161,https://www.facebook.com/1405630409737397_1775139399453161,video,Not all tamales are created equal!,25/05/2017 16:01,25/05/2017,0,0,NA,Food & Beverages,Regular,1,1,0,0,1,0
1405630409737397_1791797684453999,https://www.facebook.com/1405630409737397_1791797684453999,video,Not all tamales are created equal!,28/06/2017 7:00,28/06/2017,0,0,NA,Food & Beverages,Regular,1,0,1,1,1,34
1405630409737397_1578501322450304,https://www.facebook.com/1405630409737397_1578501322450304,video,Not even the Terminator can talk back to his mama.,8/04/2016 13:00,8/04/2016,0,1,Video Memes,Family & Friends,Square,0,1,0,,,
1405630409737397_1791859804447787,https://www.facebook.com/1405630409737397_1791859804447787,video,"Not everyone is the same, but we've all got the same rights.",27/06/2017 16:00,27/06/2017,0,0,NA,Identities,Square,0,1,0,,,
1405630409737397_1775625782737856,https://www.facebook.com/1405630409737397_1775625782737856,video,"Not for the faint of heart

Like Bad Hombres on Facebook --> Bad Hombres",26/05/2017 16:00,26/05/2017,0,0,Bad Hombres Share,Food & Beverages,Square,0,1,0,,,
1405630409737397_1746889062278195,https://www.facebook.com/1405630409737397_1746889062278195,video,"Not only did this latino photograph the biggest celebrities, he photographed history too",31/03/2017 16:00,31/03/2017,0,0,NA,Identities,Regular,0,1,0,,,
1405630409737397_1566213103679126,https://www.facebook.com/1405630409737397_1566213103679126,video,Not your ordinary sandwich.,17/03/2016 18:00,17/03/2016,0,0,LDDBS,Food & Beverages,Regular,0,1,0,,,
1405630409737397_1744837819149986,https://www.facebook.com/1405630409737397_1744837819149986,video,Not your typical jewelry line,28/03/2017 9:30,28/03/2017,1,0,Legit Local Latinx,Identities,Regular,0,1,0,,,
1405630409737397_1650799005220535,https://www.facebook.com/wearemitu/videos/1650799005220535/,video,Nothing beats homemade!,24/09/2016 16:00,24/09/2016,0,1,Video Memes,Family & Friends,Square,0,1,0,,,
1405630409737397_1503718799928557,https://www.facebook.com/1405630409737397_1503718799928557,video,Nothing brings Mexicans closer together than sports. #Ad,16/10/2015 12:37,16/10/2015,0,0,NA,Sports,Regular,0,1,0,,,
1405630409737397_1765715693728865,https://www.facebook.com/1405630409737397_1765715693728865,video,Nothing can stand in my way!,6/05/2017 16:00,6/05/2017,0,1,Video Memes,Celebrity & Gossip,Square,1,1,0,0,1,0
1405630409737397_1778006412499793,https://www.facebook.com/1405630409737397_1778006412499793,video,Nothing can stand in my way!,1/06/2017 20:00,1/06/2017,0,1,Video Memes,Celebrity & Gossip,Square,1,0,1,1,1,26
1405630409737397_1767552350211866,https://www.facebook.com/1405630409737397_1767552350211866,video,Nothing gets in the way of my coffee!,10/05/2017 7:00,10/05/2017,0,1,Video Memes,Food & Beverages,Square,0,1,0,,,
1405630409737397_1714795045487597,https://www.facebook.com/1405630409737397_1714795045487597,video,Nothing is better than a Mazapan paleta!,30/01/2017 16:00,30/01/2017,0,0,NA,Food & Beverages,Regular,0,1,0,,,
1405630409737397_1735447583422343,https://www.facebook.com/1405630409737397_1735447583422343,video,"Novelas. They're over dramatic, over the top and overtly WHITE.",12/03/2017 11:00,12/03/2017,0,0,the Kat Call,News & Issues,Square,1,1,0,0,1,0
1405630409737397_1754239124876522,https://www.facebook.com/1405630409737397_1754239124876522,video,"Novelas. They're over dramatic, over the top and overtly WHITE.",13/04/2017 20:00,13/04/2017,0,0,the Kat Call,News & Issues,Square,1,0,1,1,1,32
1405630409737397_1646511972315905,https://www.facebook.com/wearemitu/videos/1646511972315905/,video,Now that take skills.,13/09/2016 20:00,13/09/2016,0,1,Video Memes,Music,Square,0,1,0,,,
1405630409737397_1624431111190658,https://www.facebook.com/1405630409737397_1624431111190658,video,Now this is how you upgrade an apple.,24/07/2016 21:59,24/07/2016,0,1,Video Memes,Food & Beverages,Square,0,1,0,,,
1405630409737397_1724195544547547,https://www.facebook.com/1405630409737397_1724195544547547,video,"Now you know how we feel.

Like Bad Hombres on Facebook --> Bad Hombres",15/02/2017 16:03,15/02/2017,0,0,Bad Hombres Share,Sex & Relationships,Square,0,1,0,,,
1405630409737397_1531983307102106,https://www.facebook.com/1405630409737397_1531983307102106,video,"Of course my English is great, I was born in the U.S.!",23/12/2015 18:00,23/12/2015,0,0,Sketch,Latino Culture,Regular,0,1,0,,,
1405630409737397_1522806301353140,https://www.facebook.com/1405630409737397_1522806301353140,video,Olivia Pope destroys Donald Trump.,4/12/2015 18:00,4/12/2015,0,1,Video Memes,Citizenship & Politics,Square,0,1,0,,,
1405630409737397_1600861380214298,https://www.facebook.com/1405630409737397_1600861380214298,video,Omg my mouth is watering.,29/05/2016 11:00,29/05/2016,0,1,Video Memes,Food & Beverages,Square,0,1,0,,,
1405630409737397_1800766310223803,https://www.facebook.com/1405630409737397_1800766310223803,video,Omg that song.,17/07/2017 7:00,17/07/2017,0,1,Video Memes,Music,Square,0,1,0,,,
1405630409737397_1556385501328553,https://www.facebook.com/1405630409737397_1556385501328553,video,OMG THIS IS AMAZING.,20/02/2016 18:00,20/02/2016,0,1,Video Memes,Celebrity & Gossip,Square,0,1,0,,,
1405630409737397_1548781158755654,https://www.facebook.com/1405630409737397_1548781158755654,video,"Omg, those hips!",2/02/2016 13:00,2/02/2016,0,1,Video Memes,Music,Square,0,1,0,,,
1405630409737397_1780839675549800,https://www.facebook.com/1405630409737397_1780839675549800,video,One more bite won't hurt.,7/06/2017 7:00,7/06/2017,0,1,Video Memes,Food & Beverages,Square,1,1,0,0,1,0
1405630409737397_1796692890631145,https://www.facebook.com/1405630409737397_1796692890631145,video,One more bite won't hurt.,7/07/2017 20:00,7/07/2017,0,1,Video Memes,Food & Beverages,Square,1,0,1,1,1,30
1405630409737397_1584419111858525,https://www.facebook.com/1405630409737397_1584419111858525,video,One more day to live.,23/04/2016 9:00,23/04/2016,0,1,Video Memes,Latino Culture,Square,0,1,0,,,
1405630409737397_1667068240260278,https://www.facebook.com/1405630409737397_1667068240260278,video,One of these things is a piñata.,28/10/2016 9:30,28/10/2016,1,0,NA,Latino Culture,Regular,0,1,0,,,
1405630409737397_1632724513694651,https://www.facebook.com/1405630409737397_1632724513694651,video,Only my BFFs would understand this.,12/08/2016 11:00,12/08/2016,0,1,Video Memes,Music,Square,0,1,0,,,
1405630409737397_1768040590163042,https://www.facebook.com/1405630409737397_1768040590163042,video,Only true 2000's kids will understand.,11/05/2017 7:00,11/05/2017,0,0,Bad Hombres Share,Beauty & Fashion,Square,1,1,0,0,1,0
1405630409737397_1770264986607269,https://www.facebook.com/1405630409737397_1770264986607269,video,Only true 2000's kids will understand.,15/05/2017 7:00,15/05/2017,0,0,Bad Hombres Share,Beauty & Fashion,Square,1,0,1,1,1,4
1405630409737397_1817726375194463,https://www.facebook.com/1405630409737397_1817726375194463,video,Only true friends will do this for you.,18/08/2017 8:00,18/08/2017,0,1,Video Memes,Family & Friends,Square,0,1,0,,,
1405630409737397_1810426869257747,https://www.facebook.com/1405630409737397_1810426869257747,video,Only when you're a rookie.,4/08/2017 7:00,4/08/2017,0,1,Video Memes,Food & Beverages,Square,0,1,0,,,
1405630409737397_1759256651041436,https://www.facebook.com/1405630409737397_1759256651041436,video,Our moms tried our jobs for a day!,22/04/2017 16:00,22/04/2017,0,0,NA,Family & Friends,Regular,1,1,0,0,1,0
1405630409737397_1772271809739920,https://www.facebook.com/1405630409737397_1772271809739920,video,Our moms tried our jobs for a day!,20/05/2017 7:00,20/05/2017,0,0,NA,Family & Friends,Regular,1,0,1,1,1,28
1405630409737397_1652391528394616,https://www.facebook.com/wearemitu/videos/1652391528394616/,video,"Paisamon Go, because we care about this election.",27/09/2016 16:00,27/09/2016,0,0,Sketch,Citizenship & Politics,Square,0,1,0,,,
1405630409737397_1758806431086458,https://www.facebook.com/1405630409737397_1758806431086458,video,Paletero + Unicorn Frap. = Magical,22/04/2017 7:00,22/04/2017,0,0,NA,Food & Beverages,Square,0,1,0,,,
1405630409737397_1671326359834466,https://www.facebook.com/1405630409737397_1671326359834466,video,Parties nowadays need to chill.,5/11/2016 20:00,5/11/2016,0,1,Video Memes,Latino Culture,Square,0,1,0,,,
1405630409737397_1695706234063145,https://www.facebook.com/1405630409737397_1695706234063145,video,People gotta learn to roll them R’s.,22/12/2016 11:00,22/12/2016,0,1,Video Memes,Food & Beverages,Square,1,1,0,0,1,0
1405630409737397_1709708239329611,https://www.facebook.com/1405630409737397_1709708239329611,video,People gotta learn to roll them R’s.,19/01/2017 16:08,19/01/2017,0,1,Video Memes,Food & Beverages,Square,1,0,1,1,1,28
1405630409737397_1753779521589149,https://www.facebook.com/1405630409737397_1753779521589149,video,Pepsi got me saving people like...,12/04/2017 16:00,12/04/2017,0,0,Sketch,Food & Beverages,Regular,0,1,0,,,
1405630409737397_1573419779625125,https://www.facebook.com/1405630409737397_1573419779625125,video,Perfect for a hot day.,29/03/2016 18:00,29/03/2016,0,0,LDDBS,Food & Beverages,Regular,0,1,0,,,
1405630409737397_1721786034788498,https://www.facebook.com/1405630409737397_1721786034788498,video,Perfect gift for your special amor.,11/02/2017 16:00,11/02/2017,0,0,DIY,Sex & Relationships,Square,1,1,0,0,2,0
1405630409737397_1734621493504952,https://www.facebook.com/1405630409737397_1734621493504952,video,Perfect gift for your special amor.,9/03/2017 7:00,9/03/2017,0,0,DIY,Sex & Relationships,Square,1,0,1,1,2,26
1405630409737397_1750975921869509,https://www.facebook.com/1405630409737397_1750975921869509,video,Perfect gift for your special amor.,9/04/2017 20:00,9/04/2017,0,0,DIY,Sex & Relationships,Square,1,0,1,2,2,31
1405630409737397_1647514712215631,https://www.facebook.com/wearemitu/videos/1647514712215631/,video,Perks of being latina.,16/09/2016 11:00,16/09/2016,0,0,Sketch,Beauty & Fashion,Square,0,1,0,,,
1405630409737397_1528815740752196,https://www.facebook.com/1405630409737397_1528815740752196,video,Pero lo bailado quién te lo quita...,16/12/2015 13:00,16/12/2015,0,1,Video Memes,Other,Square,0,1,0,,,
1405630409737397_1611125679187868,https://www.facebook.com/1405630409737397_1611125679187868,video,"Peruvian students tried invoking spirits and it backfired in the scariest way possible.

(via In the NOW)",23/06/2016 16:00,23/06/2016,0,0,NA,News & Issues,Regular,0,1,0,,,
1405630409737397_1619967271637042,https://www.facebook.com/1405630409737397_1619967271637042,video,Pikachu? ¿Te pica que?,15/07/2016 11:00,15/07/2016,0,0,Abuela,Other,Regular,0,1,0,,,
1405630409737397_1587730934860676,https://www.facebook.com/1405630409737397_1587730934860676,video,Play Drunk Loteria With Us!,29/04/2016 17:14,29/04/2016,0,0,Live,Live,Square,0,1,0,,,
1405630409737397_1800324146934686,https://www.facebook.com/1405630409737397_1800324146934686,video,Please share with your Venezuelan friends --> http://bit.ly/2sYstgY,13/07/2017 18:00,13/07/2017,0,0,NA,Citizenship & Politics,Square,0,1,0,,,
1405630409737397_1573757082924728,https://www.facebook.com/1405630409737397_1573757082924728,video,Please stop.,30/03/2016 9:00,30/03/2016,0,1,Video Memes,Music,Square,0,1,0,,,
1405630409737397_1775609882739446,https://www.facebook.com/1405630409737397_1775609882739446,video,"Pray for this child, she dead.",28/05/2017 11:00,28/05/2017,0,1,Video Memes,Family & Friends,Square,0,1,0,,,
1405630409737397_1634021043564998,https://www.facebook.com/1405630409737397_1634021043564998,video,Preach girl!,15/08/2016 11:00,15/08/2016,0,1,Video Memes,Identities,Square,0,1,0,,,
1405630409737397_1504134689886968,https://www.facebook.com/1405630409737397_1504134689886968,video,President Barack Obama threw perfect shade at Donald Trump during the reception for Hispanic Heritage Month. #BUUURN,17/10/2015 20:00,17/10/2015,0,1,Video Memes,Citizenship & Politics,Square,0,1,0,,,
1405630409737397_1671259306507838,https://www.facebook.com/1405630409737397_1671259306507838,video,President Obama blasts voting myths with Gina Rodriguez. Are you voting? #mituPOTUS,4/11/2016 16:01,4/11/2016,0,0,Voting,Citizenship & Politics,Square,0,1,0,,,
1405630409737397_1820889024878198,https://www.facebook.com/1405630409737397_1820889024878198,video,Primer Impacto ruined my childhood.,24/08/2017 13:00,24/08/2017,0,0,Segundo Impacto,TV & Movies,Regular,0,1,0,,,
1405630409737397_1811321465834954,https://www.facebook.com/1405630409737397_1811321465834954,video,Princess Nokia is living out her Destiny,4/08/2017 11:00,4/08/2017,0,0,Fierce Share,Music,Square,0,1,0,,,
1405630409737397_1604354956531607,https://www.facebook.com/1405630409737397_1604354956531607,video,Proof all moms are the same.,6/06/2016 11:00,6/06/2016,0,1,Video Memes,Family & Friends,Square,0,1,0,,,
1405630409737397_1559440094356427,https://www.facebook.com/1405630409737397_1559440094356427,video,Proof that Mexicans will celebrate anything...,28/02/2016 22:04,28/02/2016,0,1,Video Memes,TV & Movies,Square,0,1,0,,,
1405630409737397_1771808253119609,https://www.facebook.com/1405630409737397_1771808253119609,video,Proof That Pitbull's Lyrics Are Inspiring,19/05/2017 11:01,19/05/2017,0,0,NA,Music,Square,0,1,0,,,
1405630409737397_1649168355383600,https://www.facebook.com/1405630409737397_1649168355383600,video,Proposal goals.,20/09/2016 7:00,20/09/2016,0,1,Video Memes,Sex & Relationships,Square,1,1,0,0,1,0
1405630409737397_1683612448605857,https://www.facebook.com/1405630409737397_1683612448605857,video,Proposal goals.,30/11/2016 7:00,30/11/2016,0,1,Video Memes,Sex & Relationships,Square,1,0,1,1,1,71
1405630409737397_1771343529832748,https://www.facebook.com/1405630409737397_1771343529832748,video,Proud Latina Graduates,17/05/2017 16:01,17/05/2017,0,0,Fierce Share,Latino Culture,Square,0,1,0,,,
1405630409737397_1811806009119833,https://www.facebook.com/1405630409737397_1811806009119833,video,Puerto Rican rapper BIA shares some of her favorite records with us!,5/08/2017 11:01,5/08/2017,0,0,Fierce Share,Music,Square,0,1,0,,,
1405630409737397_1818729975094103,https://www.facebook.com/1405630409737397_1818729975094103,video,Puerto Rico vs. Argentina - empanadas,20/08/2017 10:00,20/08/2017,0,0,NA,Food & Beverages,Square,0,1,0,,,
1405630409737397_1615732425393860,https://www.facebook.com/1405630409737397_1615732425393860,video,Puro pinche pari.,5/07/2016 11:00,5/07/2016,0,1,Video Memes,Animals,Square,0,1,0,,,
1405630409737397_1625227767777659,https://www.facebook.com/1405630409737397_1625227767777659,video,Que le muerda!,27/07/2016 7:00,27/07/2016,0,1,Video Memes,Family & Friends,Square,1,1,0,0,3,0
1405630409737397_1696260830674352,https://www.facebook.com/1405630409737397_1696260830674352,video,Que le muerda!,30/12/2016 20:00,30/12/2016,0,1,Video Memes,Family & Friends,Square,1,0,1,1,3,156
1405630409737397_1714737028826732,https://www.facebook.com/1405630409737397_1714737028826732,video,Que le muerda!,30/01/2017 7:00,30/01/2017,0,1,Video Memes,Family & Friends,Square,1,0,1,2,3,31
1405630409737397_1803152209985213,https://www.facebook.com/1405630409737397_1803152209985213,video,Que le muerda!,20/07/2017 20:00,20/07/2017,0,1,Video Memes,Family & Friends,Square,1,0,1,3,3,171
1405630409737397_1714738495493252,https://www.facebook.com/1405630409737397_1714738495493252,video,que no pare la fiesta!,30/01/2017 11:00,30/01/2017,0,1,Video Memes,Family & Friends,Square,0,1,0,,,
1405630409737397_1792379757729125,https://www.facebook.com/1405630409737397_1792379757729125,video,Que Pedo? = What Fart? (Check out the new special on Netflix!),28/06/2017 16:00,28/06/2017,0,0,Chingo Bling Netflix,Latino Culture,Square,0,1,0,,,
1405630409737397_1638881613078941,https://www.facebook.com/1405630409737397_1638881613078941,video,Quesadillas in Watts,28/08/2016 16:00,28/08/2016,0,0,NA,Food & Beverages,Regular,1,1,0,0,3,0
1405630409737397_1689482728018829,https://www.facebook.com/1405630409737397_1689482728018829,video,Quesadillas in Watts,9/12/2016 20:00,9/12/2016,0,0,NA,Food & Beverages,Regular,1,0,1,1,3,103
1405630409737397_1705318219768613,https://www.facebook.com/1405630409737397_1705318219768613,video,Quesadillas in Watts,10/01/2017 20:00,10/01/2017,0,0,NA,Food & Beverages,Regular,1,0,1,2,3,32
1405630409737397_1792942054339562,https://www.facebook.com/1405630409737397_1792942054339562,video,Quesadillas in Watts,1/07/2017 20:00,1/07/2017,0,0,NA,Food & Beverages,Regular,1,0,1,3,3,172
1405630409737397_1593846697582433,https://www.facebook.com/1405630409737397_1593846697582433,video,Question: What does Hispanic look like? feat. Carlos Andrés Gómez,13/05/2016 20:00,13/05/2016,0,0,NA,Latino Culture,Regular,1,1,0,0,1,0
1405630409737397_1652990765001359,https://www.facebook.com/wearemitu/videos/1652990765001359/,video,Question: What does Hispanic look like? feat. Carlos Andrés Gómez,28/09/2016 20:00,28/09/2016,0,0,NA,Latino Culture,Regular,1,0,1,1,1,138
1405630409737397_1765311293769305,https://www.facebook.com/1405630409737397_1765311293769305,video,Raise awareness for Venezuelans.,5/05/2017 7:00,5/05/2017,0,0,NA,News & Issues,Square,0,1,0,,,
1405630409737397_1614050295562073,https://www.facebook.com/1405630409737397_1614050295562073,video,"Ready for the summer with these two beauties.

#mituSummerFridays",1/07/2016 7:00,1/07/2016,1,0,LDDBS,Food & Beverages,Regular,0,1,0,,,
1405630409737397_1599605427006560,https://www.facebook.com/1405630409737397_1599605427006560,video,Real cholos don't take off their socks,26/05/2016 16:11,26/05/2016,0,0,Cholos Try,Beauty & Fashion,Square,0,1,0,,,
1405630409737397_1647905895509846,https://www.facebook.com/wearemitu/videos/1647905895509846/,video,Real Men Carry Murses,17/09/2016 16:00,17/09/2016,0,0,Sketch,Beauty & Fashion,Square,0,1,0,,,
1405630409737397_1785715555062212,https://www.facebook.com/1405630409737397_1785715555062212,video,Realizing your friend knows too much information about you. (featuring Mimi Davila),15/06/2017 16:00,15/06/2017,0,0,Sketch,Family & Friends,Square,0,1,0,,,
1405630409737397_1696253777341724,https://www.facebook.com/1405630409737397_1696253777341724,video,Really though can I just marry food?,25/12/2016 11:00,25/12/2016,0,1,Video Memes,Food & Beverages,Square,1,1,0,0,2,0
1405630409737397_1710682312565537,https://www.facebook.com/1405630409737397_1710682312565537,video,Really though can I just marry food?,22/01/2017 7:00,22/01/2017,0,1,Video Memes,Food & Beverages,Square,1,0,1,1,2,28
1405630409737397_1735698320063936,https://www.facebook.com/1405630409737397_1735698320063936,video,Really though can I just marry food?,13/03/2017 20:00,13/03/2017,0,1,Video Memes,Food & Beverages,Square,1,0,1,2,2,50
1405630409737397_1567182130248890,https://www.facebook.com/1405630409737397_1567182130248890,video,Reasons to date a Latina.,18/03/2016 18:00,18/03/2016,0,0,Sketch,Sex & Relationships,Regular,0,1,0,,,
1405630409737397_1584814178485685,https://www.facebook.com/1405630409737397_1584814178485685,video,Rebelde af.,24/04/2016 9:00,24/04/2016,0,1,Video Memes,Other,Square,0,1,0,,,
1405630409737397_1717799801853788,https://www.facebook.com/1405630409737397_1717799801853788,video,Relatable moments for Afro-Latinas,4/02/2017 16:00,4/02/2017,0,0,NA,Latino Culture,Square,1,1,0,0,2,0
1405630409737397_1731699540463814,https://www.facebook.com/1405630409737397_1731699540463814,video,Relatable moments for Afro-Latinas,3/03/2017 7:00,3/03/2017,0,0,NA,Latino Culture,Square,1,0,1,1,2,27
1405630409737397_1784059468561154,https://www.facebook.com/1405630409737397_1784059468561154,video,Relatable moments for Afro-Latinas,13/06/2017 20:00,13/06/2017,0,0,NA,Latino Culture,Square,1,0,1,2,2,102
1405630409737397_1647008792266223,https://www.facebook.com/wearemitu/videos/1647008792266223/,video,Review your relationship contract before you sign.,14/09/2016 16:00,14/09/2016,0,0,Sketch,Sex & Relationships,Square,0,1,0,,,
1405630409737397_1542731286027308,https://www.facebook.com/1405630409737397_1542731286027308,video,RIP after this selfie.,19/01/2016 9:00,19/01/2016,0,1,Video Memes,Family & Friends,Square,0,1,0,,,
1405630409737397_1589606458006457,https://www.facebook.com/1405630409737397_1589606458006457,video,RIP tortilla. (GoT spoiler alert),3/05/2016 13:00,3/05/2016,0,1,Video Memes,Food & Beverages,Square,0,1,0,,,
1405630409737397_1639829832984119,https://www.facebook.com/1405630409737397_1639829832984119,video,RIP: El Divo,28/08/2016 19:59,28/08/2016,0,0,NA,Celebrity & Gossip,Square,0,1,0,,,
1405630409737397_1565284767105293,https://www.facebook.com/1405630409737397_1565284767105293,video,Rocking out at the age of 10.,14/03/2016 18:00,14/03/2016,0,0,NA,Identities,Regular,0,1,0,,,
1405630409737397_1531332677167169,https://www.facebook.com/1405630409737397_1531332677167169,video,SAME.,21/12/2015 9:00,21/12/2015,0,1,Video Memes,Food & Beverages,Square,0,1,0,,,
1405630409737397_1585497498417353,https://www.facebook.com/1405630409737397_1585497498417353,video,San Diego students outraged with Aztec school mascot,25/04/2016 18:00,25/04/2016,0,0,NA,Identities,Regular,0,1,0,,,
1405630409737397_1642224226078013,https://www.facebook.com/1405630409737397_1642224226078013,video,Saturday morning goals.,3/09/2016 11:00,3/09/2016,0,1,Video Memes,Music,Square,0,1,0,,,
1405630409737397_1555791554721281,https://www.facebook.com/1405630409737397_1555791554721281,video,Savage.,20/02/2016 11:00,20/02/2016,0,1,Video Memes,Citizenship & Politics,Square,0,1,0,,,
1405630409737397_1737828836517551,https://www.facebook.com/1405630409737397_1737828836517551,video,Sávila Beauty DIY's,16/03/2017 11:00,16/03/2017,0,0,NA,DIY,Square,0,1,0,,,
1405630409737397_1744760092491092,https://www.facebook.com/1405630409737397_1744760092491092,video,Scarier than a horror movie...,27/03/2017 16:00,27/03/2017,0,1,Video Memes,Family & Friends,Square,1,1,0,0,1,0
1405630409737397_1760739177559850,https://www.facebook.com/1405630409737397_1760739177559850,video,Scarier than a horror movie...,26/04/2017 20:00,26/04/2017,0,1,Video Memes,Family & Friends,Square,1,0,1,1,1,30
1405630409737397_1778431982457236,https://www.facebook.com/1405630409737397_1778431982457236,video,See this Mexican mom REACT to Baywatch with Zac Efron and The Rock.,1/06/2017 16:00,1/06/2017,0,0,Mom watch,TV & Movies,Square,0,1,0,,,
1405630409737397_1685921621708273,https://www.facebook.com/1405630409737397_1685921621708273,video,Selena even fails like a queen.,4/12/2016 16:00,4/12/2016,0,1,Video Memes,Celebrity & Gossip,Square,1,1,0,0,1,0
1405630409737397_1696254574008311,https://www.facebook.com/1405630409737397_1696254574008311,video,Selena even fails like a queen.,25/12/2016 20:00,25/12/2016,0,1,Video Memes,Celebrity & Gossip,Square,1,0,1,1,1,21
1405630409737397_1776079289359172,https://www.facebook.com/1405630409737397_1776079289359172,video,Selena for Sanctuary helps raise money for undocumented families through music & dance.,27/05/2017 16:00,27/05/2017,0,0,Fierce Share,Music,Square,0,1,0,,,
1405630409737397_1762704607363307,https://www.facebook.com/1405630409737397_1762704607363307,video,Selena proves she's a legend once again.,29/04/2017 13:19,29/04/2017,0,0,NA,Music,Square,0,1,0,,,
1405630409737397_1816592978641136,https://www.facebook.com/1405630409737397_1816592978641136,video,Selena Quintanilla Pérez // How her life influenced her style,15/08/2017 10:01,15/08/2017,0,0,Fierce Share,Music,Square,0,1,0,,,
1405630409737397_1574649169502186,https://www.facebook.com/1405630409737397_1574649169502186,video,Selena was hilarious.,31/03/2016 16:00,31/03/2016,0,1,Video Memes,Latino Culture,Square,0,1,0,,,
1405630409737397_1635860123381090,https://www.facebook.com/1405630409737397_1635860123381090,video,Selena was the original savage.,21/08/2016 11:00,21/08/2016,0,1,Video Memes,Sex & Relationships,Square,0,1,0,,,
1405630409737397_1526445834322520,https://www.facebook.com/1405630409737397_1526445834322520,video,Sex on the first date... #CholasTalk,11/12/2015 18:00,11/12/2015,0,0,CholasTalk,Sex & Relationships,Regular,0,1,0,,,
1405630409737397_1519138518386585,https://www.facebook.com/1405630409737397_1519138518386585,video,"Sh*t got real, real fast. #CholasTalk",25/11/2015 18:00,25/11/2015,0,0,CholasTalk,Sex & Relationships,Regular,0,1,0,,,
1405630409737397_1788196404814127,https://www.facebook.com/1405630409737397_1788196404814127,video,"Shade Level 1,000% (Special thanks to Elvis Crespo)",20/06/2017 16:00,20/06/2017,0,0,Abuela,Family & Friends,Square,1,1,0,0,1,0
1405630409737397_1800803080220126,https://www.facebook.com/1405630409737397_1800803080220126,video,"Shade Level 1,000% (Special thanks to Elvis Crespo)",16/07/2017 20:00,16/07/2017,0,0,Abuela,Family & Friends,Square,1,0,1,1,1,26
1405630409737397_1671636686470100,https://www.facebook.com/1405630409737397_1671636686470100,video,Share if you're scared of what might happen Nov. 8.,7/11/2016 16:00,7/11/2016,0,0,Mexican Horror,Citizenship & Politics,Regular,0,1,0,,,
1405630409737397_1731273307173104,https://www.facebook.com/1405630409737397_1731273307173104,video,Share to see what your friends think.,1/03/2017 16:27,1/03/2017,0,0,Bad Hombres Share,Food & Beverages,Square,0,1,0,,,
1405630409737397_1812557842377983,https://www.facebook.com/1405630409737397_1812557842377983,video,Share with your soulmate. :two_hearts:,7/08/2017 7:00,7/08/2017,0,1,Video Memes,Food & Beverages,Square,0,1,0,,,
1405630409737397_1821301448170289,https://www.facebook.com/1405630409737397_1821301448170289,video,"Share, Like and Comment for a chance to win!!!",24/08/2017 15:00,24/08/2017,0,0,Fierce Share,Live,Regular,0,1,0,,,
1405630409737397_1659840714316364,https://www.facebook.com/1405630409737397_1659840714316364,video,She DRAGGED them.,15/10/2016 16:00,15/10/2016,0,0,NA,Citizenship & Politics,Square,0,1,0,,,
1405630409737397_1688884768078625,https://www.facebook.com/1405630409737397_1688884768078625,video,She feels me.,9/12/2016 7:00,9/12/2016,0,1,Video Memes,Other,Square,0,1,0,,,
1405630409737397_1543253729308397,https://www.facebook.com/1405630409737397_1543253729308397,video,She had one too many.,20/01/2016 13:05,20/01/2016,0,1,Video Memes,Food & Beverages,Square,0,1,0,,,
1405630409737397_1544275035872933,https://www.facebook.com/1405630409737397_1544275035872933,video,She had one too many...,23/01/2016 13:00,23/01/2016,0,1,Video Memes,Food & Beverages,Square,0,1,0,,,
1405630409737397_1612587602375009,https://www.facebook.com/1405630409737397_1612587602375009,video,She has more game than me!,28/06/2016 11:00,28/06/2016,0,1,Video Memes,Music,Square,0,1,0,,,
1405630409737397_1638490479784721,https://www.facebook.com/1405630409737397_1638490479784721,video,She is such a savage,25/08/2016 20:00,25/08/2016,0,1,Video Memes,Music,Square,1,1,0,0,1,0
1405630409737397_1677858939181208,https://www.facebook.com/1405630409737397_1677858939181208,video,She is such a savage,18/11/2016 20:00,18/11/2016,0,1,Video Memes,Music,Square,1,0,1,1,1,85
1405630409737397_1661723374128098,https://www.facebook.com/1405630409737397_1661723374128098,video,She wore a crop top and said f•ck you to all the haters.,18/10/2016 14:00,18/10/2016,0,0,NA,Identities,Square,0,1,0,,,
1405630409737397_1754926854807749,https://www.facebook.com/1405630409737397_1754926854807749,video,She wrote one of the most romantic songs at only 14 years old.,15/04/2017 11:00,15/04/2017,0,0,NA,Music,Square,1,1,0,0,1,0
